path,testcase_id,source_record_id,source_prompt_hash,adapted_prompt_sha256,category,dsgai_mapping,severity,source_severity,language,languages,encoded_payload_language,source_language_label,technique,scope,source_failure_mode_review,target_scope_review,source_batch,source_lineage,anonymized
cases/TC-0089.json,TC-0089,TR-PI-0089,75739febd74f05a2,30993317b9c6fb6f7ded759bdaac08a7aa90224bccdedd614b22e36c856d1a83,tool_plugin_leakage,DSGAI06,High,high,en,en,,tr,indirect_injection,data_extraction,manual_review,in_scope,altaysec-seed-v0.1,public_generator,true
cases/TC-0090.json,TC-0090,TR-PI-0090,3e942b0e0584b93e,25b397f3af49f4e54456066e3094f3cff198f7fcc67d531a5d24b07f937de2bf,tool_plugin_leakage,DSGAI06,Medium,high,tr,tr,,tr,indirect_injection,prompt_injection_control,manual_review,review,altaysec-seed-v0.1,public_generator,true
cases/TC-0091.json,TC-0091,TR-PI-0091,de42fa3b418ebb53,de42fa3b418ebb53f63bf818bfb77483172e87dfd8bdc34f75fa41bedbb139ea,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,encoding_obfuscation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0092.json,TC-0092,TR-PI-0092,849232983132ff89,849232983132ff8905af2d784e069abe0c7923a8c41380b70b6f656253bc8a27,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,encoding_obfuscation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0093.json,TC-0093,TR-PI-0093,791c53b0b3e98a13,791c53b0b3e98a13e1720313f5c8e753d72d820db420dc44f3df8b19d71aee38,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,encoding_obfuscation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0094.json,TC-0094,TR-PI-0094,7a318f6ab438f29a,7a318f6ab438f29a0fc6703130c29dce895dca49ccdb9ca5d68000f1d505100e,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,encoding_obfuscation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0095.json,TC-0095,TR-PI-0095,a4d26ee00bf63cd5,a4d26ee00bf63cd524cd60609ce1866e2869c59c6437384b2fe823d97eb12a6d,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,encoding_obfuscation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0096.json,TC-0096,TR-PI-0096,3d9afaa14132a0fc,3d9afaa14132a0fc1c97dd5b18cb536fc21449adc935a04b12d277e649df3f9a,system_prompt_extraction,DSGAI15,High,low,tr,tr,,tr,encoding_obfuscation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0097.json,TC-0097,TR-PI-0097,6b6c7d1a62404b2b,6b6c7d1a62404b2bb669882753cbed5bc46f835ed49c7c8a42945473f26137bd,system_prompt_extraction,DSGAI15,High,medium,tr,tr|en,,tr,encoding_obfuscation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0098.json,TC-0098,TR-PI-0098,bfdc8cec96a51457,bfdc8cec96a514576e5cff0fd9691c8a123484c9bdbddbfcd380e342de6e1dd3,system_prompt_extraction,DSGAI15,High,medium,tr,tr,tr,tr,encoding_obfuscation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0099.json,TC-0099,TR-PI-0099,7cdb333f3071f284,7cdb333f3071f2840b1ac797957d69ed04bc70415642e5bde1ac53aa425e7c84,system_prompt_extraction,DSGAI15,High,low,tr,tr,tr,tr,encoding_obfuscation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0100.json,TC-0100,TR-PI-0100,07c039547c015a2d,07c039547c015a2d60c61ba4b1847ff61f0b9caffc55d21fd7fe191d8ac19425,system_prompt_extraction,DSGAI15,High,low,en,en|tr,tr,tr,encoding_obfuscation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0101.json,TC-0101,TR-PI-0101,a84a1e6e4d189cd9,a84a1e6e4d189cd9f89e4fe5701b76aa0cedd6751f9dfa14d0e5584f9c2b0c00,other,DSGAI05|DSGAI21,Medium,medium,tr,tr,,tr,cultural_manipulation,prompt_injection_control,direct_mapping,review,altaysec-seed-v0.1,public_generator,false
cases/TC-0102.json,TC-0102,TR-PI-0102,dd77f2c233fe3a3f,1b305e020e1e7cb78074face62e4cac6c998de8dbc2938b85c466856b1939621,other,DSGAI05,Medium,medium,tr,tr,,tr,cultural_manipulation,prompt_injection_control,manual_review,review,altaysec-seed-v0.1,public_generator,true
cases/TC-0103.json,TC-0103,TR-PI-0103,6b628a9eb1b16b97,6b628a9eb1b16b971a52bd4d0825ef355daac2d484df1ba0a655c6da5fea00a1,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,cultural_manipulation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0104.json,TC-0104,TR-PI-0104,f980d6792df4f6ed,f980d6792df4f6edd81cce3ddf37f44512ced6ac3bc300de059b657364ced673,credential_harvesting,DSGAI02,High,low,tr,tr,,tr,cultural_manipulation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0105.json,TC-0105,TR-PI-0105,23b06d632501cb99,23b06d632501cb99c119af76c59f457067b7bf9bc9a99c0942ae085005dd8653,other,DSGAI05|DSGAI21,Medium,medium,tr,tr,,tr,cultural_manipulation,prompt_injection_control,direct_mapping,review,altaysec-seed-v0.1,public_generator,false
cases/TC-0106.json,TC-0106,TR-PI-0106,40fd8b00972b34c9,40fd8b00972b34c9b968a53f080bf00253038bd6a8e8a9f5bc305b71d8685f81,credential_harvesting,DSGAI02,Medium,low,tr,tr,,tr,cultural_manipulation,prompt_injection_control,direct_mapping,review,altaysec-seed-v0.1,public_generator,false
cases/TC-0107.json,TC-0107,TR-PI-0107,9d315ef90ba3c264,9d315ef90ba3c264d4f6943ba42c7ac301503d6caae1bec9e3552917b4ffacc6,credential_harvesting,DSGAI02,High,medium,tr,tr,,tr,cultural_manipulation,data_extraction,manual_review,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0108.json,TC-0108,TR-PI-0108,40542e8c361fda8f,40542e8c361fda8ff262f8d7d8d841848fa6d2f9f90793f77ad5650a4e6c6e9d,other,DSGAI05,Medium,low,tr,tr,,tr,cultural_manipulation,prompt_injection_control,manual_review,review,altaysec-seed-v0.1,public_generator,false
cases/TC-0109.json,TC-0109,TR-PI-0109,2e2a72fd740babf1,4123acd129bc338e10bdcb2f5857b6828cc941c6e30ca895c296888d9fb16014,credential_harvesting,DSGAI02|DSGAI21,High,low,tr,tr,,tr,cultural_manipulation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,true
cases/TC-0110.json,TC-0110,TR-PI-0110,5c4c50b64f3c4f92,fc8df19a6010f8ada3176ebb43abfe9b5e5a5b5582d843cf7d5e5f3330c0c03f,other,DSGAI05,Medium,medium,tr,tr,,tr,cultural_manipulation,prompt_injection_control,manual_review,review,altaysec-seed-v0.1,public_generator,true
cases/TC-0111.json,TC-0111,TR-PI-0111,7816b9b21afdaa9f,c36ac412ad450f7c9c6b0948e4ad0f935c9cadf26d997205741af6d7d55e389f,direct_extraction,DSGAI01,Critical,critical,tr,tr,,tr,pii_exfiltration,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,true
cases/TC-0112.json,TC-0112,TR-PI-0112,4e39224ca470079b,4e39224ca470079b50ea33894f6c944d6a3b9da5c0fdf48ce798b88454073544,direct_extraction,DSGAI01,Critical,critical,tr,tr,,tr,pii_exfiltration,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0113.json,TC-0113,TR-PI-0113,524dbbaacbca7702,524dbbaacbca770256cd9027e971d0eda310b0f2e49d3f2bba60410901567d13,direct_extraction,DSGAI01,Critical,critical,tr,tr,,tr,pii_exfiltration,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0114.json,TC-0114,TR-PI-0114,df68e4679fc7b171,df68e4679fc7b17144d022b79ec9f650ba7dc6c2b88051108ced067cebb29832,direct_extraction,DSGAI01|DSGAI10,Medium,high,tr,tr,,tr,pii_exfiltration,prompt_injection_control,direct_mapping,review,altaysec-seed-v0.1,public_generator,false
cases/TC-0115.json,TC-0115,TR-PI-0115,d190d34c4d176f2b,d190d34c4d176f2b300d058f0fbbb8e5257e0d7e0e409551a411164753ca0873,direct_extraction,DSGAI01,High,high,tr,tr,,tr,pii_exfiltration,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0116.json,TC-0116,TR-PI-0116,9927a192b35fa40d,9927a192b35fa40d86f7949f693ddaef072ff0c0b27f781edf99799207009290,direct_extraction,DSGAI01,Critical,critical,tr,tr,,tr,pii_exfiltration,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0117.json,TC-0117,TR-PI-0117,323f8b8fd3bdd5d6,323f8b8fd3bdd5d67dc4c3035b9c3bad19a5b1cb1862a9c453c308e393477983,direct_extraction,DSGAI01,Critical,critical,tr,tr,,tr,pii_exfiltration,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0118.json,TC-0118,TR-PI-0118,845aee4a5b3783a1,845aee4a5b3783a1c270a059f697ee70105ecf7eca15c4ef33ed6d2d2521999b,direct_extraction,DSGAI01,Critical,critical,tr,tr,,tr,pii_exfiltration,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0119.json,TC-0119,TR-PI-0119,1066057e6c32799c,1066057e6c32799c73a818acb954b380564e62492d1bf3ec75679a31e52b83bb,direct_extraction,DSGAI01,High,high,tr,tr,,tr,pii_exfiltration,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0120.json,TC-0120,TR-PI-0120,4139ec1c970bb9f0,4139ec1c970bb9f044f4dedcf08ad2d214515327a0eac4cd1c7fdcd8e243a89a,direct_extraction,DSGAI01,Critical,critical,tr,tr,,tr,pii_exfiltration,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.1,public_generator,false
cases/TC-0121.json,TC-0121,TR-PI-0121,28141ddd7a697e74,fe7f2053a64b21b2a4e96a1b87550eb4200ed039241e06027006dcd793adeb7d,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,authority_urgency,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0122.json,TC-0122,TR-PI-0122,8f0b3bd521e2afcb,a7bd9f00897b51e67448bd9ed09ab9a0598267a55759db97f709cc91507c8f28,direct_extraction,DSGAI01,Critical,critical,tr,tr,,tr,authority_urgency,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0123.json,TC-0123,TR-PI-0123,5a7cb7194090deec,d76e6ec4318a6b96d2988ee9a7b075358f08acb7afc974d3e3392004b89c499c,direct_extraction,DSGAI01,High,high,tr,tr,,tr,authority_urgency,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0124.json,TC-0124,TR-PI-0124,3c377223e5a0f7d0,d5ec3478bc5b6dc117eb0fe448549888ab9ec1efbf918962bc7d90a339fb4a35,direct_extraction,DSGAI01,Critical,critical,tr,tr,,tr,authority_urgency,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0125.json,TC-0125,TR-PI-0125,813e2356cc4fbbcd,643390571b9c08775df337243f2666470889dbf17eb3767780c8491f2b70cef5,credential_harvesting,DSGAI02,Critical,critical,tr,tr,,tr,authority_urgency,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0126.json,TC-0126,TR-PI-0126,b14f9c8d65d88e83,691262325ca338c193c356efa73cef3c95686942a7f4bd205a678238d662dbc3,direct_extraction,DSGAI01,High,high,tr,tr,,tr,authority_urgency,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0127.json,TC-0127,TR-PI-0127,c4d95ae4f685db56,c17cc105e755a45fbf735a781a37aee7d491fb64247d1a6dd5a332c9525ff1c5,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,authority_urgency,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0128.json,TC-0128,TR-PI-0128,7d11b4a99b5335f5,73c248ecbc9aea745ef878e2716eacb5ad80c20959b306fba46183b32e55baab,direct_extraction,DSGAI01,High,high,tr,tr,,tr,authority_urgency,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0129.json,TC-0129,TR-PI-0129,80e469e13e68db3a,a4cd603ce0272a42f2dacbdf22b4bf02c2c4dcb18cc7452c185700501f63cf0b,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,authority_urgency,data_extraction,manual_review,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0130.json,TC-0130,TR-PI-0130,d3d27b17725f1646,917e8404a32922f374461a81e1f3d818e82de7a8f8a5ddc68bdc35d7d8f1f7cc,credential_harvesting,DSGAI02,Critical,critical,tr,tr,,tr,authority_urgency,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0131.json,TC-0131,TR-PI-0131,228f3789e5435be8,2c89ba2ae9402c8b7e6c3898c67abf3eef9b314d5069706fe3b2cda7c6843b62,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,authority_urgency,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0132.json,TC-0132,TR-PI-0132,c355800d64f4b4a4,5c4d187c05014bc72e30396142523256693bd9455eb64ea83313d8a370fc1943,direct_extraction,DSGAI01,High,high,tr,tr,,tr,authority_urgency,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0133.json,TC-0133,TR-PI-0133,7742ff632ca623dd,7742ff632ca623dd156414d1697f2cb01f34710b2cbe02815d2d7494d71b2202,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,authority_urgency,data_extraction,manual_review,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0134.json,TC-0134,TR-PI-0134,beeb89fe80cef031,beeb89fe80cef03104b44ff9f23ffa821724d76feaf013c86dc439d2b6274322,direct_extraction,DSGAI01,High,medium,tr,tr,,tr,authority_urgency,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0135.json,TC-0135,TR-PI-0135,6ca8209b3e95f011,58877701fedde7f6c7af6b691bbd36de0890e5018559271f17f4c9cde5eb4877,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,authority_urgency,data_extraction,manual_review,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0136.json,TC-0136,TR-PI-0136,20099244094c40ae,62fed30ce7af3755375a2cf22186b95751a94e4757f95ca295f4e4dbf2e36607,direct_extraction,DSGAI01,High,high,tr,tr,,tr,confirmation_trap,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0137.json,TC-0137,TR-PI-0137,30590d706781aaa7,0937a0999180771ab58f554e4c31d7491e711de67f0b31e42f49c9018dfd432e,credential_harvesting,DSGAI02,Critical,critical,tr,tr,,tr,confirmation_trap,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0138.json,TC-0138,TR-PI-0138,32d7bafafa5de315,f5636a95109f64d156a547c122f091c7c5f621f8465785fd47d17f24bb7d0ff7,credential_harvesting,DSGAI02,High,high,tr,tr,,tr,confirmation_trap,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0139.json,TC-0139,TR-PI-0139,1d272ce8fdb98366,2febe353762c913f5b36c99a1c9d9cdaa19b8055e58ac1e9ab3854a9949b36fa,credential_harvesting,DSGAI02,High,medium,tr,tr,,tr,confirmation_trap,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0140.json,TC-0140,TR-PI-0140,d4be269a20244f9c,d4be269a20244f9c36b1afa42384557678656ed2245851f2c53c7bf356a65a48,credential_harvesting,DSGAI02,High,high,tr,tr,,tr,confirmation_trap,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0141.json,TC-0141,TR-PI-0141,fe61efe397248e46,ba012d206eed8202fe81497e91bbf38b40436ef9747b7551ba6ae53e98ad0a23,direct_extraction,DSGAI01,High,medium,tr,tr,,tr,confirmation_trap,data_extraction,manual_review,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0142.json,TC-0142,TR-PI-0142,1e0aa431f9d11cf1,33630601e72007405aac16057bc3c8a25b71fb24919c0539874f87b5121db7ba,credential_harvesting,DSGAI02,High,high,tr,tr,,tr,confirmation_trap,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0143.json,TC-0143,TR-PI-0143,fa160c8f9bc82aaa,fa160c8f9bc82aaa9333046aeba5fe5ff56f3c9d0b498634b620d8927949c2c4,direct_extraction,DSGAI01,High,medium,tr,tr,,tr,confirmation_trap,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0144.json,TC-0144,TR-PI-0144,c3c84b332baafc12,d3d2c42c1a5959a0131b9fa5dda033ac193ad4f6df88468d168afee7a5278ada,credential_harvesting,DSGAI02,High,high,tr,tr,,tr,confirmation_trap,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0145.json,TC-0145,TR-PI-0145,24b949e9f88bf2ce,24b949e9f88bf2ce3bead80f68e4eeafb455c96846deaa5dc76827ae3e2ab244,credential_harvesting,DSGAI02,High,high,tr,tr,,tr,confirmation_trap,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0146.json,TC-0146,TR-PI-0146,4818e134d7232d5c,8d4baa193f5350310220e3c4650274f204ea1d08a7c641e559cfbcb438a36ed5,credential_harvesting,DSGAI02,Critical,critical,tr,tr,,tr,confirmation_trap,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0147.json,TC-0147,TR-PI-0147,7a1014522cbb89b3,0a62fce0fdbc2140a60ef8bca0a9c81742489d830299d4b5b5b9311fc5f03cd7,credential_harvesting,DSGAI02,Critical,critical,tr,tr,,tr,confirmation_trap,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0148.json,TC-0148,TR-PI-0148,081f01609fa08036,603d3363e3ab480c8838f1716f33c769c376a6be851ec6e46e7b085cc6f5b0b5,credential_harvesting,DSGAI02,High,medium,tr,tr,,tr,confirmation_trap,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0149.json,TC-0149,TR-PI-0149,5ed1572c14f7a637,5ed1572c14f7a6376eb32718a5564ee98d6d79ad99899a004d55636510ad218a,direct_extraction,DSGAI01,High,high,tr,tr,,tr,confirmation_trap,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0150.json,TC-0150,TR-PI-0150,1cb0ee784d1fdc2d,33af90d0e485fe8944923e7960255b70890648ab442db1af2cd6538a4da6b990,credential_harvesting,DSGAI02,High,medium,tr,tr,,tr,confirmation_trap,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0151.json,TC-0151,TR-PI-0151,04a8c2cb7606c908,04a8c2cb7606c90819d161f4e18b14ea78bba84cc312609a78a55eda05371b99,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,echo_translation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0152.json,TC-0152,TR-PI-0152,8bb33095fee2549e,8bb33095fee2549e4b1fe438b13ebe8c5f4bf412867dd5a353ea874ba276dcff,system_prompt_extraction,DSGAI15,High,critical,tr,tr,,tr,echo_translation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0153.json,TC-0153,TR-PI-0153,fadf00e15ff2ff0b,951a7fcfb36d95c5e9f71822214c916b56d28068088e0c62bf68370115b5ce81,direct_extraction,DSGAI01,Medium,high,tr,tr,,tr,echo_translation,prompt_injection_control,direct_mapping,review,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0154.json,TC-0154,TR-PI-0154,f79ccb2d5173ef02,f2a7a03ccfcd8dc8f94da4c810604c189f15945c852ff9ee01113ea23608466d,direct_extraction,DSGAI01,Critical,critical,tr,tr,,tr,echo_translation,data_extraction,manual_review,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0155.json,TC-0155,TR-PI-0155,96812bdb522db69c,96812bdb522db69c82a53ceb76f81c0f40f07eba4c6a37b001b95c8ddc1b9e97,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,echo_translation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0156.json,TC-0156,TR-PI-0156,b63f5dc351570e3c,b63f5dc351570e3cdb58b5ca1e1cb3d717f6bab5e4037bb175bce14dc94e869b,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,echo_translation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0157.json,TC-0157,TR-PI-0157,a193e53915971689,a193e53915971689fae1d2442d21a41353a63059ec3fcace0a51756c77f94f9e,credential_harvesting,DSGAI02,High,high,tr,tr,,tr,echo_translation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0158.json,TC-0158,TR-PI-0158,0e6729b1d7c2939d,0a40103616196862df659a1ac40ecef0e415477a43f62820aab1052c1482994e,direct_extraction,DSGAI01,High,high,tr,tr,,tr,echo_translation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0159.json,TC-0159,TR-PI-0159,9c48ef32192aaedb,9c48ef32192aaedbfba7a7f61c84e701e5aad688a25bce0fb911881d0c469615,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,echo_translation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0160.json,TC-0160,TR-PI-0160,763566aca4820519,763566aca48205192f9704c447828befeeec8eed87716c0e8fd912e458e7dd3c,system_prompt_extraction,DSGAI15,High,critical,tr,tr,,tr,echo_translation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0161.json,TC-0161,TR-PI-0161,d5f00469fb6fbe26,d5f00469fb6fbe26fded4dd1d7b7e93c4ae701b90b3a765c31d08aa04f00ab1f,system_prompt_extraction,DSGAI15|DSGAI09,High,medium,tr,tr,,tr,echo_translation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0162.json,TC-0162,TR-PI-0162,0e2141cadec77267,0e2141cadec77267bcc6dd356595ce43a4964acb8b2302060b39b4d10f16df26,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,echo_translation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0163.json,TC-0163,TR-PI-0163,15b6ba03e2218514,15b6ba03e2218514fbdf5ea541ca097b428a1580e4990057cc1ba9983b32650f,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,echo_translation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0164.json,TC-0164,TR-PI-0164,d113efa6e85615e4,d113efa6e85615e40fab8622049f264c15cc28130cb9e0350bca55e37bd24bc4,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,echo_translation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0165.json,TC-0165,TR-PI-0165,40f9e616e050a655,40f9e616e050a6559c5c0980842625be1e4d9602893e21749611d41eafa81490,system_prompt_extraction,DSGAI15,High,medium,tr,tr,,tr,echo_translation,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0166.json,TC-0166,TR-PI-0166,24d01e8a27a9be66,e7602b98b45fae86e443c1e865b0429fc0ad5b0700e995ec0a7fe2b9d8cdd28e,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,roleplay_theater,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0167.json,TC-0167,TR-PI-0167,323c8afb97247d67,b91626233c4ccd166c9ca7f16db0b6e9c505a0d53b500b249f13954c719be2ab,credential_harvesting,DSGAI02,Critical,critical,tr,tr,,tr,roleplay_theater,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0168.json,TC-0168,TR-PI-0168,eed8b6292c0205bf,0f0e37d8741a476f616192787560fd8bbd1aac7912a954c39eab388769874cef,credential_harvesting,DSGAI02,High,high,tr,tr,,tr,roleplay_theater,data_extraction,manual_review,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0169.json,TC-0169,TR-PI-0169,022b9f4a90b5e59e,32124d57ba6142082f2f854958dceafcaca5c32356453beccb2189a79d5d1e2c,direct_extraction,DSGAI01,Medium,high,tr,tr,,tr,roleplay_theater,prompt_injection_control,manual_review,review,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0170.json,TC-0170,TR-PI-0170,cbaf75c37307e355,f64a7f414dd09fbc30681b8cb764c56a75331e8fd5367ac0fde61c297cb6631e,credential_harvesting,DSGAI02,Medium,high,tr,tr,,tr,roleplay_theater,prompt_injection_control,manual_review,review,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0171.json,TC-0171,TR-PI-0171,9dbf5b6fd7969a28,73ba07dc8f6ecbbcaf68b358bce97f2c2756b7b1eeee4ed662359a236866271b,credential_harvesting,DSGAI02,Medium,medium,tr,tr,,tr,roleplay_theater,prompt_injection_control,manual_review,review,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0172.json,TC-0172,TR-PI-0172,b347629014a877d0,99bda25873a191839f730719e6b0e7e91f6949b50996abe3eb45886a8cf320ad,direct_extraction,DSGAI01,Critical,critical,tr,tr,,tr,roleplay_theater,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,true
cases/TC-0173.json,TC-0173,TR-PI-0173,bfdbdcbbf18db7b0,bfdbdcbbf18db7b09d6602230a983401609822bb7f9bedfd06cf24a3d8e55605,system_prompt_extraction,DSGAI15,High,high,tr,tr,,tr,roleplay_theater,data_extraction,direct_mapping,in_scope,altaysec-seed-v0.2,pinned_snapshot_only,false
cases/TC-0174.json,TC-0174,TR-PI-0174,39f71643c46f0f25,131b9df42c2875b9a36e7c39f5b73b2c0af2f13fb625297d06354eea0ec147be,direct_extraction,DSGAI01,Medium,high,tr,tr,,tr,roleplay_theater,prompt_injection_control,manual_review,review,altaysec-seed-v0.2,pinned_snapshot_only,true
